MDF,040706103646531,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040706105240718,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040706105240750,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040706111613343,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040706111613375,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040706122940359,"AllRights",8,1,"defuser","",
MDF,040706123055656,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040706123055671,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040706141426937,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040706141427000,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040706142419734,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040706142419765,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040708093240406,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040708093240406,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040708093336234,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040708093336234,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040708094238453,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040708094238453,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040708095859296,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040708095859296,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040806160401000,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040806160401062,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,040806162311546,"SYSTEM.1.VERSION.PROJECT",1,0,"","",
MDF,040806162311562,"SYSTEM.1.VERSION.LIBRARY",1,0,"","",
MDF,090903084847215,"ADMIN",8,0," ","",
MDF,090903084855574,"ADMIN.AllRights",76,0," ","",
MDF,090903084855590,"AllRights.ADMIN",75,0," ","",
MDF,090903084900543,"BIGBOSS.AllRights",76,2," ","",
MDF,090903084900543,"AllRights.BIGBOSS",75,2," ","",
MDF,090903084900543,"BIGBOSS",8,2," ","",
