LB,00345,0,T,System.Localhost.Mimic.OpenCount,20211220T104300.000Z,20211220T105613.913Z
TR,System.Localhost.Mimic.OpenCount,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,1,192
20211220T104800.000Z,2,192
20211220T105100.000Z,1,192
20211220T105300.000Z,2,192
20211220T105400.000Z,2,192
20211220T105500.000Z,0,192
20211220T105613.913Z,0,64
LB,00607,0,T,System.Localhost.resource.FreeVirtualMemory,20211220T104300.000Z,20211220T105613.928Z
TR,System.Localhost.resource.FreeVirtualMemory,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,3495092,192
20211220T104400.000Z,3498932,192
20211220T104600.000Z,3489552,192
20211220T104700.000Z,3481440,192
20211220T104800.000Z,3483884,192
20211220T104900.000Z,3407556,192
20211220T105000.000Z,3406164,192
20211220T105100.000Z,3419864,192
20211220T105200.000Z,3418584,192
20211220T105300.000Z,3404776,192
20211220T105400.000Z,3405504,192
20211220T105500.000Z,3417740,192
20211220T105613.928Z,0,64
LB,00481,0,T,System.Localhost.resource.GDI,20211220T104300.000Z,20211220T105613.928Z
TR,System.Localhost.resource.GDI,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,1254,192
20211220T104600.000Z,1461,192
20211220T104700.000Z,1587,192
20211220T104800.000Z,1528,192
20211220T104900.000Z,1895,192
20211220T105000.000Z,2269,192
20211220T105100.000Z,1986,192
20211220T105300.000Z,2304,192
20211220T105400.000Z,2309,192
20211220T105500.000Z,2189,192
20211220T105613.928Z,0,64
LB,00551,0,T,System.Localhost.resource.Handles,20211220T104300.000Z,20211220T105613.928Z
TR,System.Localhost.resource.Handles,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,1839,192
20211220T104400.000Z,1852,192
20211220T104600.000Z,1855,192
20211220T104700.000Z,1842,192
20211220T104800.000Z,1852,192
20211220T104900.000Z,1917,192
20211220T105000.000Z,1927,192
20211220T105100.000Z,1896,192
20211220T105200.000Z,1907,192
20211220T105300.000Z,1947,192
20211220T105400.000Z,1931,192
20211220T105500.000Z,1919,192
20211220T105613.928Z,0,64
LB,00616,0,T,System.Localhost.resource.MemoryUsage,20211220T104300.000Z,20211220T105613.928Z
TR,System.Localhost.resource.MemoryUsage,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,107652,192
20211220T104400.000Z,107720,192
20211220T104500.000Z,107812,192
20211220T104600.000Z,109008,192
20211220T104700.000Z,115520,192
20211220T104800.000Z,111224,192
20211220T104900.000Z,122656,192
20211220T105000.000Z,125028,192
20211220T105100.000Z,122792,192
20211220T105200.000Z,123132,192
20211220T105300.000Z,125084,192
20211220T105400.000Z,125440,192
20211220T105500.000Z,125100,192
20211220T105613.928Z,0,64
LB,00287,0,T,System.Localhost.resource.RAM,20211220T104300.000Z,20211220T105613.960Z
TR,System.Localhost.resource.RAM,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,60,192
20211220T104400.000Z,60,192
20211220T104500.000Z,58,192
20211220T104600.000Z,59,192
20211220T105613.960Z,0,64
LB,00419,0,T,System.Localhost.resource.Threads,20211220T104300.000Z,20211220T105613.960Z
TR,System.Localhost.resource.Threads,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,144,192
20211220T104400.000Z,152,192
20211220T104800.000Z,155,192
20211220T104900.000Z,157,192
20211220T105000.000Z,158,192
20211220T105100.000Z,154,192
20211220T105400.000Z,156,192
20211220T105500.000Z,157,192
20211220T105613.960Z,0,64
LB,00503,0,T,System.Localhost.resource.User,20211220T104300.000Z,20211220T105613.960Z
TR,System.Localhost.resource.User,0,4294967295,1,1,,0,0,2
20211220T104300.000Z,471,192
20211220T104400.000Z,472,192
20211220T104600.000Z,533,192
20211220T104700.000Z,547,192
20211220T104800.000Z,523,192
20211220T104900.000Z,648,192
20211220T105000.000Z,786,192
20211220T105100.000Z,627,192
20211220T105300.000Z,795,192
20211220T105400.000Z,807,192
20211220T105500.000Z,723,192
20211220T105613.960Z,0,64
LB,00205,0,T,System.Localhost.Mimic.OpenCount,20211220T105900.000Z,20211220T110431.918Z
TR,System.Localhost.Mimic.OpenCount,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,1,192
20211220T110431.918Z,0,64
LB,00369,0,T,System.Localhost.resource.FreeVirtualMemory,20211220T105900.000Z,20211220T110431.918Z
TR,System.Localhost.resource.FreeVirtualMemory,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,3492864,192
20211220T110000.000Z,3505940,192
20211220T110100.000Z,3504660,192
20211220T110200.000Z,3505940,192
20211220T110300.000Z,3437144,192
20211220T110431.918Z,0,64
LB,00295,0,T,System.Localhost.resource.GDI,20211220T105900.000Z,20211220T110431.918Z
TR,System.Localhost.resource.GDI,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,1447,192
20211220T110000.000Z,1428,192
20211220T110200.000Z,1428,192
20211220T110300.000Z,1556,192
20211220T110431.918Z,0,64
LB,00334,0,T,System.Localhost.resource.Handles,20211220T105900.000Z,20211220T110431.918Z
TR,System.Localhost.resource.Handles,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,1819,192
20211220T110000.000Z,1822,192
20211220T110100.000Z,1830,192
20211220T110200.000Z,1829,192
20211220T110300.000Z,1862,192
20211220T110431.918Z,0,64
LB,00352,0,T,System.Localhost.resource.MemoryUsage,20211220T105900.000Z,20211220T110431.933Z
TR,System.Localhost.resource.MemoryUsage,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,104236,192
20211220T110000.000Z,104720,192
20211220T110100.000Z,104804,192
20211220T110200.000Z,104836,192
20211220T110300.000Z,116508,192
20211220T110431.933Z,0,64
LB,00258,0,T,System.Localhost.resource.RAM,20211220T105900.000Z,20211220T110431.933Z
TR,System.Localhost.resource.RAM,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,58,192
20211220T110000.000Z,58,192
20211220T110300.000Z,58,192
20211220T110431.933Z,0,64
LB,00299,0,T,System.Localhost.resource.Threads,20211220T105900.000Z,20211220T110431.933Z
TR,System.Localhost.resource.Threads,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,143,192
20211220T110000.000Z,151,192
20211220T110200.000Z,152,192
20211220T110300.000Z,153,192
20211220T110431.933Z,0,64
LB,00293,0,T,System.Localhost.resource.User,20211220T105900.000Z,20211220T110431.949Z
TR,System.Localhost.resource.User,0,4294967295,1,1,,0,0,2
20211220T105900.000Z,525,192
20211220T110000.000Z,500,192
20211220T110200.000Z,501,192
20211220T110300.000Z,597,192
20211220T110431.949Z,0,64
LB,00287,0,T,System.Localhost.Mimic.OpenCount,20211220T110500.000Z,20211220T111013.352Z
TR,System.Localhost.Mimic.OpenCount,0,4294967295,1,1,,0,0,2
20211220T110500.000Z,0,0
20211220T110600.000Z,1,192
20211220T110800.000Z,2,192
20211220T110900.000Z,1,192
20211220T111013.352Z,0,64
LB,00361,0,T,System.Localhost.resource.FreeVirtualMemory,20211220T110500.000Z,20211220T111013.352Z
TR,System.Localhost.resource.FreeVirtualMemory,0,4294967295,1,1,,0,0,2
20211220T110500.000Z,0,0
20211220T110600.000Z,3447724,192
20211220T110700.000Z,3450648,192
20211220T110800.000Z,3415448,192
20211220T110900.000Z,3411684,192
20211220T111013.352Z,0,64
LB,00290,0,T,System.Localhost.resource.GDI,20211220T110500.000Z,20211220T111013.367Z
