LB,32605,0,L,LogList01,20200825T133254.177Z,20200825T133348.146Z
LC
20200825T133254.177Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20200825T133254.177Z,0,"                                        ","#@A1,#@A2",FLOOR_01,LIGHTING
20200825T133254.177Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20200825T133254.177Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133254.177Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20200825T133254.177Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133255.193Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20200825T133255.193Z,0,"                                        ","#@A1,#@A2",FLOOR_01,LIGHTING
20200825T133255.193Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20200825T133255.193Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133255.193Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20200825T133255.193Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133256.224Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20200825T133256.224Z,0,"                                        ","#@A1,#@A2",FLOOR_01,LIGHTING
20200825T133256.224Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20200825T133256.224Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133256.224Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20200825T133256.224Z,0,"                                        ","#@A1,#@A2",FLOOR_02,LIGHTING
20200825T133257.068Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20200825T133257.068Z,0,"                                        ","#@A1,#@A2",FLOOR_01,LIGHTING
