LB,32675,0,L,LogList01,20250222T100843.620Z,20250222T100908.531Z
LC
20250222T100846.662Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100846.662Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.676Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100847.676Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.677Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100847.677Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.677Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100847.677Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.677Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100847.677Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.678Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100847.678Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.678Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100847.678Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.678Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100847.678Z,0,"                                        ","#@A1,#@A2",,
20250222T100847.678Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100847.678Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.494Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100848.494Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.495Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100848.495Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.495Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100848.495Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.495Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100848.495Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.496Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100848.496Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.496Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100848.496Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.496Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100848.496Z,0,"                                        ","#@A1,#@A2",,
20250222T100848.496Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100848.496Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.507Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100849.507Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.507Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100849.507Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.507Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100849.507Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.507Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100849.507Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.509Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100849.509Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.509Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100849.509Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.509Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100849.509Z,0,"                                        ","#@A1,#@A2",,
20250222T100849.509Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100849.509Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.529Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100850.529Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.529Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100850.529Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.529Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100850.529Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.529Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100850.529Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.530Z,1,16384, ,,BUILDING.FLOOR_02.ROOM_001.AC.TEMP_bas,"", (16.00),1280,20250222T100850.530Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.531Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100850.531Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.531Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100850.531Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.531Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100850.531Z,0,"                                        ","#@A1,#@A2",,
20250222T100850.531Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100850.531Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.553Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100851.552Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.553Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100851.553Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.553Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100851.553Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.553Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100851.553Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.554Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100851.554Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.554Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100851.554Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.554Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100851.554Z,0,"                                        ","#@A1,#@A2",,
20250222T100851.555Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100851.554Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.568Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100852.568Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.568Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100852.568Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.568Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100852.568Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.568Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100852.568Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.569Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100852.569Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.569Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100852.569Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.569Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100852.569Z,0,"                                        ","#@A1,#@A2",,
20250222T100852.569Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100852.569Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.592Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100853.592Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.592Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100853.592Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.592Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100853.592Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.593Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100853.592Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.593Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100853.593Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.593Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100853.593Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.594Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100853.593Z,0,"                                        ","#@A1,#@A2",,
20250222T100853.594Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100853.594Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.598Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100854.597Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.598Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100854.598Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.598Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100854.598Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.598Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100854.598Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.599Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100854.599Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.599Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100854.599Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.599Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100854.599Z,0,"                                        ","#@A1,#@A2",,
20250222T100854.599Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100854.599Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.614Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100855.614Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.614Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100855.614Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.615Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100855.615Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.615Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100855.615Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.615Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100855.615Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.615Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100855.615Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.616Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100855.616Z,0,"                                        ","#@A1,#@A2",,
20250222T100855.616Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100855.616Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.639Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100856.639Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.639Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100856.639Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.640Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100856.639Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.640Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100856.639Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.640Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100856.640Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.641Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100856.640Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.641Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100856.641Z,0,"                                        ","#@A1,#@A2",,
20250222T100856.641Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100856.641Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.658Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100857.658Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.658Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100857.658Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.658Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100857.658Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.658Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100857.658Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.659Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100857.659Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.659Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100857.659Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.660Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100857.659Z,0,"                                        ","#@A1,#@A2",,
20250222T100857.660Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100857.659Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.663Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100858.663Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.664Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100858.664Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.664Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100858.664Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.664Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100858.664Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.665Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100858.665Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.665Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100858.665Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.665Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100858.665Z,0,"                                        ","#@A1,#@A2",,
20250222T100858.665Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100858.665Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.680Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100859.680Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.680Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100859.680Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.681Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100859.680Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.681Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100859.681Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.681Z,1,4096, ,,BUILDING.FLOOR_01.ROOM_001.AC.TEMP_bas,"", ( 0.00),768,20250222T100859.681Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.682Z,1,16384, ,,BUILDING.FLOOR_01.ROOM_001.AC.TEMP_haut,"", ( 0.00),1280,20250222T100859.681Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.682Z,1,4096, ,,BUILDING.FLOOR_02.ROOM_001.AC.TEMP_haut,"", (25.00),768,20250222T100859.682Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,4096, ,,BUILDING.FLOOR_02.ROOM_002.AC.TEMP_bas,"", ( 0.00),768,20250222T100859.682Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,16384, ,,BUILDING.FLOOR_02.ROOM_002.AC.TEMP_haut,"", ( 0.00),1280,20250222T100859.682Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100859.683Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100859.683Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100859.683Z,0,"                                        ","#@A1,#@A2",,
20250222T100859.683Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100859.683Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.492Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100900.492Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.492Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100900.492Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.492Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100900.492Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.493Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100900.492Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.493Z,1,4096, ,,BUILDING.FLOOR_01.ROOM_002.AC.TEMP_bas,"", ( 0.00),768,20250222T100900.493Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.494Z,1,16384, ,,BUILDING.FLOOR_01.ROOM_002.AC.TEMP_haut,"", ( 0.00),1280,20250222T100900.493Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.494Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100900.494Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.494Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100900.494Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.494Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100900.494Z,0,"                                        ","#@A1,#@A2",,
20250222T100900.494Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100900.494Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.515Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100901.515Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.515Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100901.515Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.515Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100901.515Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.516Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100901.515Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.516Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100901.516Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.516Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100901.516Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.516Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20250222T100901.516Z,0,"                                        ","#@A1,#@A2",,
20250222T100901.516Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20250222T100901.516Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.633Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20250222T100902.633Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.633Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20250222T100902.633Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.634Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20250222T100902.633Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.634Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20250222T100902.633Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.634Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20250222T100902.634Z,0,"                                        ","#@A1,#@A2",,
20250222T100902.634Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20250222T100902.634Z,0,"                                        ","#@A1,#@A2",,
