LB,32626,0,L,LogList01,20211220T152455.328Z,20211220T152544.299Z
LC
20211220T152455.328Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152455.328Z,0,"                                        ","#@A1,#@A2",,
20211220T152455.328Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152455.328Z,0,"                                        ","#@A1,#@A2",,
20211220T152456.360Z,40,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152456.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152456.360Z,40,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152456.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152456.360Z,40,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152456.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152456.360Z,40,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152456.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152457.406Z,40,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152457.406Z,0,"                                        ","#@A1,#@A2",,
20211220T152457.406Z,40,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152457.406Z,0,"                                        ","#@A1,#@A2",,
20211220T152457.406Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152457.406Z,0,"                                        ","#@A1,#@A2",,
20211220T152457.406Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152457.406Z,0,"                                        ","#@A1,#@A2",,
20211220T152458.235Z,40,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152458.235Z,0,"                                        ","#@A1,#@A2",,
20211220T152458.235Z,40,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152458.235Z,0,"                                        ","#@A1,#@A2",,
20211220T152458.235Z,40,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152458.235Z,0,"                                        ","#@A1,#@A2",,
20211220T152458.235Z,40,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152458.235Z,0,"                                        ","#@A1,#@A2",,
20211220T152459.266Z,40,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152459.266Z,0,"                                        ","#@A1,#@A2",,
20211220T152459.266Z,40,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152459.266Z,0,"                                        ","#@A1,#@A2",,
20211220T152459.266Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152459.266Z,0,"                                        ","#@A1,#@A2",,
20211220T152459.266Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152459.266Z,0,"                                        ","#@A1,#@A2",,
20211220T152500.313Z,40,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152500.313Z,0,"                                        ","#@A1,#@A2",,
20211220T152500.313Z,40,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152500.313Z,0,"                                        ","#@A1,#@A2",,
20211220T152500.313Z,40,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152500.313Z,0,"                                        ","#@A1,#@A2",,
20211220T152500.313Z,40,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152500.313Z,0,"                                        ","#@A1,#@A2",,
20211220T152501.344Z,40,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152501.344Z,0,"                                        ","#@A1,#@A2",,
20211220T152501.344Z,40,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152501.344Z,0,"                                        ","#@A1,#@A2",,
20211220T152501.344Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152501.344Z,0,"                                        ","#@A1,#@A2",,
20211220T152501.344Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152501.344Z,0,"                                        ","#@A1,#@A2",,
20211220T152502.360Z,40,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152502.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152502.360Z,40,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152502.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152502.360Z,40,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152502.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152502.360Z,40,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152502.360Z,0,"                                        ","#@A1,#@A2",,
20211220T152503.392Z,40,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152503.392Z,0,"                                        ","#@A1,#@A2",,
20211220T152503.392Z,40,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152503.392Z,0,"                                        ","#@A1,#@A2",,
20211220T152503.392Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152503.392Z,0,"                                        ","#@A1,#@A2",,
20211220T152503.392Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152503.392Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,16384, ,,BUILDING.FLOOR_01.ROOM_001.AC.TEMP_bas,"", (16.00),1280,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,16384, ,,BUILDING.FLOOR_01.ROOM_002.AC.TEMP_bas,"", (16.00),1280,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,16384, ,,BUILDING.FLOOR_02.ROOM_001.AC.TEMP_bas,"", (16.00),1280,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152504.251Z,40,16384, ,,BUILDING.FLOOR_02.ROOM_002.AC.TEMP_bas,"", (16.00),1280,20211220T152504.251Z,0,"                                        ","#@A1,#@A2",,
20211220T152505.282Z,40,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211220T152505.282Z,0,"                                        ","#@A1,#@A2",,
20211220T152505.282Z,40,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211220T152505.282Z,0,"                                        ","#@A1,#@A2",,
20211220T152505.282Z,40,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211220T152505.282Z,0,"                                        ","#@A1,#@A2",,
20211220T152505.282Z,40,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211220T152505.282Z,0,"                                        ","#@A1,#@A2",,
