LB,32652,0,L,LogList01,20211230T143501.340Z,20211230T143527.262Z
LC
20211230T143501.340Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20211230T143501.340Z,0,"                                        ","#@A1,#@A2",,
20211230T143501.340Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20211230T143501.340Z,0,"                                        ","#@A1,#@A2",,
20211230T143501.340Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20211230T143501.340Z,0,"                                        ","#@A1,#@A2",,
20211230T143501.340Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20211230T143501.340Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143502.371Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20211230T143502.371Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143503.200Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20211230T143503.200Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143504.216Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"",,0,20211230T143504.216Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,4096, ,,BUILDING.FLOOR_01.ROOM_001.AC.TEMP_haut,"", (25.00),768,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
20211230T143505.231Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"",,0,20211230T143505.231Z,0,"                                        ","#@A1,#@A2",,
