LB,32676,0,L,LogList01,20220429T120211.300Z,20220429T120231.754Z
LC
20220429T120211.300Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.300Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.316Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"Light on",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.316Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"Light on",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.316Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"Light on",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.316Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"Light on",,0,20220429T120211.300Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"Command",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"Light on",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"Light on",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"Light on",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120211.722Z,1,512, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"Light on",,0,20220429T120211.722Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120212.160Z,1,16384, ,,BUILDING.FLOOR_01.ROOM_002.AC.TEMP_high,"Temp‚rature FLOOR_01 ROOM_002 High", (0 Celsius),1280,20220429T120212.160Z,0,"                                        ","#@A1,#@A2","FLOOR_01","AIRCOND"
20220429T120212.160Z,1,4096, ,,BUILDING.FLOOR_01.ROOM_002.AC.TEMP_low,"Temp‚rature FLOOR_01 ROOM_002 Low", (0 Celsius),768,20220429T120212.160Z,0,"                                        ","#@A1,#@A2","FLOOR_01","AIRCOND"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.CMD,"Command",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.CMD,"Command",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.CMD,"Command",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.CMD,"Command",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_01.ROOM_001.LT.ON,"Light on",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_01.ROOM_002.LT.ON,"Light on",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_01","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_02.ROOM_001.LT.ON,"Light on",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120212.738Z,1,64, ,,BUILDING.FLOOR_02.ROOM_002.LT.ON,"Light on",,0,20220429T120212.738Z,0,"                                        ","#@A1,#@A2","FLOOR_02","LIGHTING"
20220429T120213.144Z,1,4096, ,,BUILDING.FLOOR_01.ROOM_001.AC.TEMP_high,"Temp‚rature FLOOR_01 ROOM_001 High", (25 Celsius),768,20220429T120213.144Z,0,"                                        ","#@A1,#@A2","FLOOR_01","AIRCOND"
