LB,00523,0,L,Events,040604121122515,040604121122515
LC
040604131831546,9,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604131831546,0,"                                        ","#@A1,#@A2",Tank2,
040604131831546,9,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604131831546,0,"                                        ","#@A1,#@A2",Tank2,
040604131831937,9,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank1,
040604131831937,9,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank1,
040604131831937,9,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank2,
040604131831937,9,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank2,
040604131831937,9,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank2,
040604131831937,9,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604131831937,0,"                                        ","#@A1,#@A2",Tank2,
LB,03962,0,L,Events,040604132359921,040604132404921
LC
040604132359921,9,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604132359921,0,"                                        ","#@A1,#@A2",Tank1,
040604132359921,9,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132359921,0,"                                        ","#@A1,#@A2",Tank2,
040604132359921,9,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132359921,0,"                                        ","#@A1,#@A2",Tank2,
040604132400734,9,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank1,
040604132400734,9,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank1,
040604132400734,9,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank1,
040604132400734,9,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank2,
040604132400734,9,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank2,
040604132400734,9,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132400734,0,"                                        ","#@A1,#@A2",Tank2,
040604132401734,9,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604132401734,0,"                                        ","#@A1,#@A2",Tank1,
040604132401734,9,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132401734,0,"                                        ","#@A1,#@A2",Tank1,
040604132401734,9,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132401734,0,"                                        ","#@A1,#@A2",Tank1,
040604132402531,9,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132402531,0,"                                        ","#@A1,#@A2",Tank1,
040604132402531,9,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132402531,0,"                                        ","#@A1,#@A2",Tank1,
040604132402531,9,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132402531,0,"                                        ","#@A1,#@A2",Tank2,
040604132402531,9,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132402531,0,"                                        ","#@A1,#@A2",Tank2,
040604132402531,9,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132402531,0,"                                        ","#@A1,#@A2",Tank2,
040604132403328,9,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040604132403328,0,"                                        ","#@A1,#@A2",Tank1,
040604132403328,9,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132403328,0,"                                        ","#@A1,#@A2",Tank2,
040604132403328,9,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604132403328,0,"                                        ","#@A1,#@A2",Tank2,
040604132404125,9,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132404125,0,"                                        ","#@A1,#@A2",Tank1,
040604132404125,9,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132404125,0,"                                        ","#@A1,#@A2",Tank1,
040604132404125,9,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604132404125,0,"                                        ","#@A1,#@A2",Tank2,
040604132404921,9,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132404921,0,"                                        ","#@A1,#@A2",Tank1,
040604132404921,9,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040604132404921,0,"                                        ","#@A1,#@A2",Tank1,
LB,03800,0,L,Events,040604132404921,040604134541734
LC
040604132404921,9,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132404921,0,"                                        ","#@A1,#@A2",Tank2,
040604132404968,9,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132404921,0,"                                        ","#@A1,#@A2",Tank2,
040604132404968,9,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132404921,0,"                                        ","#@A1,#@A2",Tank2,
040604132405734,9,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank1,
040604132405734,9,64, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank1,
040604132405734,9,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank1,
040604132405734,9,512, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank2,
040604132405734,9,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank2,
040604132405734,9,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132405734,0,"                                        ","#@A1,#@A2",Tank2,
040604132406531,9,64, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank1,
040604132406531,9,64, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank1,
040604132406531,9,512, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank1,
040604132406531,9,64, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank2,
040604132406531,9,64, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank2,
040604132406531,9,512, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132406531,0,"                                        ","#@A1,#@A2",Tank2,
040604132407328,9,512, ,,TANK1.PUMP1.RUNNING,"Tank 1 pump 1 run indication",,0,040604132407328,0,"                                        ","#@A1,#@A2",Tank1,
040604132407328,9,512, ,,TANK2.VALVE1.OPEN,"Tank 2 valve 1 position",,0,040604132407328,0,"                                        ","#@A1,#@A2",Tank2,
040604132407921,9,512, ,,TANK1.VALVE1.OPEN,"Tank 1 valve 1 position",,0,040604132407921,0,"                                        ","#@A1,#@A2",Tank1,
040604132407921,9,512, ,,TANK2.PUMP1.FAULT,"Tank 2 pump 1 fault indication",,0,040604132407921,0,"                                        ","#@A1,#@A2",Tank2,
040604132407921,9,64, ,,TANK2.VALVE2.OPEN,"Tank 2 valve 1 position",,0,040604132407921,0,"                                        ","#@A1,#@A2",Tank2,
040604134541734,9,512, ,,TANK1.PUMP1.FAULT,"Tank 1 pump 1 fault indication",,0,040604134541734,0,"                                        ","#@A1,#@A2",Tank1,
040604134541734,9,64, ,,TANK1.VALVE2.OPEN,"Tank 1 valve 1 position",,0,040604134541734,0,"                                        ","#@A1,#@A2",Tank1,
040604134541734,9,64, ,,TANK2.PUMP1.RUNNING,"Tank 2 pump 1 run indication",,0,040604134541734,0,"                                        ","#@A1,#@A2",Tank2,
