MDF,2021/12/20 12:07:13.323,"BATIMENT.ETAGE_02.PIECE_002.LT.CMD",1,2," ","",
MDF,2021/12/20 12:07:13.339,"BATIMENT.ETAGE_02.PIECE_002.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:07:13.355,"BATIMENT.ETAGE_02.PIECE_002.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:07:13.355,"BATIMENT.ETAGE_02.PIECE_002.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:07:13.370,"BATIMENT.ETAGE_02.PIECE_002.AC.ON",1,2," ","",
MDF,2021/12/20 12:07:13.386,"BATIMENT.ETAGE_02.PIECE_002.AC.INFO",1,2," ","",
MDF,2021/12/20 12:07:13.433,"BATIMENT.ETAGE_02.PIECE_002.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:07:13.433,"BATIMENT.ETAGE_02.PIECE_001.LT.ON",1,2," ","",
MDF,2021/12/20 12:07:13.433,"BATIMENT.ETAGE_02.PIECE_001.LT.CMD",1,2," ","",
MDF,2021/12/20 12:07:13.433,"BATIMENT.ETAGE_02.PIECE_001.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:07:13.448,"BATIMENT.ETAGE_02.PIECE_001.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:07:13.448,"BATIMENT.ETAGE_02.PIECE_001.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:07:13.448,"BATIMENT.ETAGE_02.PIECE_001.AC.ON",1,2," ","",
MDF,2021/12/20 12:07:13.464,"BATIMENT.ETAGE_02.PIECE_001.AC.INFO",1,2," ","",
MDF,2021/12/20 12:07:13.480,"BATIMENT.ETAGE_02.PIECE_001.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:07:13.480,"BATIMENT.ETAGE_01.PIECE_001.LT.ON",1,2," ","",
MDF,2021/12/20 12:07:13.495,"BATIMENT.ETAGE_01.PIECE_001.LT.CMD",1,2," ","",
MDF,2021/12/20 12:07:13.495,"BATIMENT.ETAGE_01.PIECE_001.AC.TEMP_haut",1,2," ","",
MDF,2021/12/20 12:07:13.510,"BATIMENT.ETAGE_01.PIECE_001.AC.TEMP_bas",1,2," ","",
MDF,2021/12/20 12:07:13.526,"BATIMENT.ETAGE_01.PIECE_001.AC.TEMP",1,2," ","",
MDF,2021/12/20 12:07:13.526,"BATIMENT.ETAGE_01.PIECE_001.AC.ON",1,2," ","",
MDF,2021/12/20 12:07:13.542,"BATIMENT.ETAGE_01.PIECE_001.AC.INFO",1,2," ","",
MDF,2021/12/20 12:07:13.542,"BATIMENT.ETAGE_01.PIECE_001.AC.CONSIGNE",1,2," ","",
MDF,2021/12/20 12:07:13.558,"BATIMENT.ETAGE_02.PIECE_002.LT",97,2," ","",
MDF,2021/12/20 12:07:13.573,"BATIMENT.ETAGE_02.PIECE_002.AC",97,2," ","",
MDF,2021/12/20 12:07:13.573,"BATIMENT.ETAGE_02.PIECE_002",97,2," ","",
MDF,2021/12/20 12:07:13.589,"BATIMENT.ETAGE_02.PIECE_001.LT",97,2," ","",
MDF,2021/12/20 12:07:13.589,"BATIMENT.ETAGE_02.PIECE_001.AC",97,2," ","",
