MDF,120315113858515,"DEFPROFILE",9,1," ","",
MDF,120315113858546,"DEFPROFILE",9,2," ","",
MDF,120315113858578,"SYSTEM",9,2," ","",
MDF,120315113858578,"ADMINISTRATOR",9,2," ","",
MDF,120315113858578,"DEFUSER",8,2," ","",
MDF,120315113858578,"SYSTEM3",8,2," ","",
MDF,120315113858578,"SYSTEM2",8,2," ","",
MDF,120315113858578,"SYSTEM1",8,2," ","",
MDF,120315113858593,"DEFPROFILE",9,0," ","",
MDF,120315113858593,"DEFUSER",8,0," ","",
MDF,120315113858593,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315113858593,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315113858609,"ADMINISTRATOR",9,0," ","",
MDF,120315113858609,"DEFPROFILE",9,1," ","",
MDF,120315113858609,"SYSTEM",9,0," ","",
MDF,120315113858625,"DEFUSER",8,1," ","",
MDF,120315113858625,"SYSTEM1",8,0," ","",
MDF,120315113858625,"SYSTEM1.SYSTEM",76,0," ","",
MDF,120315113858625,"SYSTEM.SYSTEM1",75,0," ","",
MDF,120315113858625,"SYSTEM2",8,0," ","",
MDF,120315113858640,"SYSTEM2.SYSTEM",76,0," ","",
MDF,120315113858640,"SYSTEM.SYSTEM2",75,0," ","",
MDF,120315113858640,"SYSTEM3",8,0," ","",
MDF,120315113858640,"SYSTEM3.SYSTEM",76,0," ","",
MDF,120315113858640,"SYSTEM.SYSTEM3",75,0," ","",
MDF,120315114507343,"SYSTEM3",8,1," ","",
MDF,120315114507359,"DEFPROFILE",9,2," ","",
MDF,120315114507359,"SYSTEM",9,2," ","",
MDF,120315114507359,"ADMINISTRATOR",9,2," ","",
MDF,120315114507375,"DEFUSER",8,2," ","",
MDF,120315114507375,"SYSTEM3",8,2," ","",
MDF,120315114507375,"SYSTEM2",8,2," ","",
MDF,120315114507375,"SYSTEM1",8,2," ","",
MDF,120315114507375,"DEFPROFILE",9,0," ","",
MDF,120315114507375,"DEFUSER",8,0," ","",
MDF,120315114507375,"DEFUSER.DEFPROFILE",76,0," ","",
MDF,120315114507390,"DEFPROFILE.DEFUSER",75,0," ","",
MDF,120315114507390,"ADMINISTRATOR",9,0," ","",
MDF,120315114507406,"DEFPROFILE",9,1," ","",
